type_of_images,algorithm,numFeatures,width,height,distance,run_num,run_time,temperature,rvecs[0],rvecs[1],rvecs[2],tvecs[0],tvecs[1],tvecs[2]
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,44,47.88700008392334,92,-38.55014970166458,1.8997932030103586,3.3731413176909357,-11.368750819861553,1.9725739759607441,53.862655534593607
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,45,46.26600003242493,44,-36.876008111028284,-1.9857240097619415,2.4343600050028584,-11.271250943684741,1.7920151215682563,52.176815621512027
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,45,46.520999908447266,48,-36.531507165265324,-2.0011567214016712,2.8573508800770471,-11.238118008254187,1.8023822041450772,51.904130886055945
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,45,46.7720000743866,56,-35.203901318260471,-4.700183483124234,2.32728177372142,-11.19939901731949,1.8067313605958717,51.744574992535227
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,45,47.01800012588501,62,-36.900918331346062,-4.3419182378554311,2.2793267783719577,-11.236876207022517,1.746355639914053,51.87997260405465
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,45,47.28200006484985,68,-38.06670259224812,-1.383232651462438,2.5607342016339492,-11.268995899380208,1.8284889078323407,52.216708560737665
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,45,47.55999994277954,74,-36.019059426608834,-5.4713574852836464,2.2587238083055601,-11.208081964332271,1.7814211605296453,51.708393645375757
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,45,47.82100009918213,80,-36.167375456643263,-2.4112400053601615,2.8699404423765236,-11.286006284548957,1.7979266923757333,52.303679597254103
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,45,48.08299994468689,86,-35.832324750649846,-7.296478310964444,1.7394105701679443,-11.291223821130076,1.8339786443872566,52.101626855752457
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,45,48.34299993515015,92,-37.988120107062201,-8.8261155038932095,1.3532928618194877,-11.177729460606356,1.7864036045299647,51.878856294645082
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,46,45.926000118255615,44,-41.04376322460611,-2.9205726368414977,2.6357295326582961,-11.291613408397966,1.8772730751228033,52.348842067157648
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,46,46.18900012969971,48,-36.217899650169784,-2.9243410547029729,2.7213000085717898,-11.265175106719679,1.8024257499216443,52.183245052158199
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,46,46.450000047683716,56,-37.095367183489728,-4.6319703468446241,2.1723099706855042,-11.270187778281439,1.7466787714215584,51.930951055592466
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,46,46.70099997520447,62,-37.258650621237315,-2.5322953505950463,2.4875232717753248,-11.256290889524758,1.83369239500513,52.010707151689203
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,46,46.973000049591064,68,29.455334610624668,-6.09760239985361,6.3033862391317568,-11.239199958234442,1.849236113200436,51.91107834737533
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,46,47.22699999809265,74,-36.547217100620131,-2.3918052773760761,2.8126653471021803,-11.219277077932452,1.7985935741808394,51.806459851716838
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,46,47.46300005912781,80,-36.294997606714198,-1.8552085699337555,2.7845421339547234,-11.244332296124718,1.8035234139937411,52.05742053239404
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,46,47.72500014305115,86,-35.791874334911775,-5.44984480753764,2.1076965048185166,-11.22027485177826,1.8132341082190953,51.722918973325484
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,46,47.985000133514404,92,-32.634539498884166,-5.0789034923638656,2.9677340202174691,-11.274961603240122,1.829654164264005,52.139047618481861
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,47,43.306999921798706,44,-36.133828229572437,-3.4582614058806915,2.8122887087432149,-11.231167731997163,1.7691889105500267,51.943858934964432
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,47,43.48799991607666,48,-36.270484679708446,-5.3310258107987725,2.1717559279905818,-11.293045305206254,1.7817672166470613,52.121667578835471
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,47,43.669999837875366,56,-35.792803671384796,-5.249467654840771,2.3590546321605173,-11.182877228940333,1.7674911152120891,51.709523209526282
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,47,43.87299990653992,62,-35.579147226597755,-2.9997016775144649,2.9880338418271104,-11.22678628168369,1.7875248417794805,51.864167198650499
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,47,44.06699991226196,68,-36.170613229394633,-4.3383996167466821,2.2801293408075995,-11.198827561948093,1.7837278488809247,51.677597539267737
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,47,44.3199999332428,74,32.371521424017068,-22.628601089869861,11.495679069640172,-10.934154863216554,1.8454042458290207,51.212348649858455
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,47,44.58299994468689,80,-35.859847717498191,-2.2530557816614629,2.7140287826812695,-11.322550111750715,1.803712286372716,52.566153826617963
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,47,44.83399987220764,86,-35.232414306863994,-3.5852864336306771,3.008195221916703,-11.210122830229674,1.7704466305258348,51.850160254010945
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,47,45.09599995613098,92,-36.194942370910631,-3.2578752734652703,3.0146134501272095,-11.199575505881507,1.7677873674970506,51.944385835840642
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,48,44.1010000705719,44,-35.821809679289032,-5.0487452150886325,2.1212264975460506,-11.138459520247146,1.7912546971035794,51.417220490493989
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,48,44.343000173568726,48,-39.434731962797876,-0.74998015294963571,2.7014296661401662,-11.199178280512564,1.7922347211769099,51.758711882185032
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,48,44.598000049591064,56,-36.364464363931774,-3.7430561431751137,2.7639857038470179,-11.216629459297604,1.7731466994373093,51.863374867618816
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,48,44.85300016403198,62,-36.603586284170966,-2.1302807476176668,2.5368408232814015,-11.272065818965553,1.7927487583244726,52.129497839959029
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,48,45.105000019073486,68,-36.975668240544906,-1.3886510647757782,3.0527799148569033,-11.220769212655835,1.8190703438180258,51.895910093756434
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,48,45.36300015449524,74,-34.49513123452747,-4.7136422905517747,2.9139046958288182,-11.174082964178309,1.7854914305814524,51.77511191499989
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,48,45.62000012397766,80,-36.449988715322213,-1.8359522711854803,2.8506379873161491,-11.234007906843097,1.8106705792499564,51.972501085162307
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,48,45.873000144958496,86,-36.955739943850539,-0.68935414070709855,3.0802122985438172,-11.218584431122981,1.8154180836529155,51.900728149950154
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,48,46.10899996757507,92,-37.361007496581351,-3.2533405578098393,2.4110917874236839,-11.176999439287769,1.7576935011918415,51.712666343714538
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,49,44.223999977111816,44,-35.261086037258224,-2.232186915992644,2.8552366229742541,-11.260070269440485,1.8403736374238751,52.154047301743589
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,49,44.48099994659424,48,-37.617853927288067,-1.6809080407903483,2.6359988064555071,-11.249998434120833,1.7902457927050217,52.102646905527145
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,49,44.73799991607666,56,-35.238743284374891,-3.0511384490169955,3.130504724154028,-11.229878613089722,1.7921856316591021,51.948856823275328
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,49,44.99600005149841,62,-35.168863863081711,-2.0793733397631109,3.1033595871955844,-11.283315946888964,1.8111068440051421,52.40335095855356
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,49,45.25099992752075,68,-36.100133921269403,-5.0881130598419571,2.0340057213413005,-11.236084140771899,1.7812282808171058,51.868714211886704
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,49,45.532999992370605,74,-35.329307391017984,-4.6038061835120203,2.3051496655353154,-11.204576505607866,1.783160221918606,51.913713688830676
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,49,45.77999997138977,80,-37.30513904840403,-1.5007095721686565,2.6561335994214157,-11.215198250223185,1.8077951420334752,51.794310287996872
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,49,46.031999826431274,86,-36.278538400677547,-0.87412381274248818,3.2516278897385402,-11.262945806446629,1.8265007955650332,52.339433624773399
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,49,46.28999996185303,92,-32.628811846993024,-0.73450281209177493,4.3787909200231567,-11.381383289610653,1.7949426279473477,53.451869163792971
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,50,43.62400007247925,44,-35.903941263339483,-5.5536627420133584,2.124492589737883,-11.175242671529942,1.7754053281403774,51.637817187155093
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,50,43.884000062942505,48,-36.51450255694359,-3.1026504341880261,2.5457032671592446,-11.222757050632925,1.7791906832005968,51.934221455000511
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,50,44.14800000190735,56,-36.579564846335103,-5.1298878127863272,2.3245047041907214,-11.179428365235976,1.7475529386734867,51.650945847504389
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,50,44.41499996185303,62,-38.555907442614696,-2.4860810030698532,2.650174887735294,-11.265710483736616,1.8171340014787798,52.094486021492393
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,50,44.6729998588562,68,-33.983394758171571,-2.0331275661281687,3.6065787161970051,-11.224981806039162,1.8204569852949593,51.786587410448305
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,50,44.937000036239624,74,-39.506686127642389,-1.7524907030301853,2.7669491689344188,-11.250238229570821,1.8180143238014583,52.038374939898851
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,50,45.187999963760376,80,-36.12639428754315,-4.916366825222247,2.2945132383501941,-11.161434487658292,1.791076462644335,51.360883219759657
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,50,45.43899989128113,86,-36.618418895945375,-4.4733726071903899,2.0426593731127274,-11.108475500802943,1.7954116899969632,50.983389345892668
sat_light_black_dot_pos_left,SIFT,1000,1280,720,41ft,50,45.704999923706055,92,28.008419825887387,-3.3897642260299543,5.1985181503486615,-11.281443012482056,1.8381355623218003,52.028557755226153
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,1,44.543999910354614,44,-34.865270462658643,11.008176512161397,3.9233749457790448,13.624613355866325,2.2233236655434125,51.789150379890053
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,1,44.79199981689453,48,-38.787800944843518,19.511948824607003,5.7396712508859302,13.961000910474402,2.3381589634363626,53.544563977552926
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,1,45.07799983024597,56,-36.388207151351004,10.775511934429609,4.5671837304250857,13.400865738689031,2.1044267951032736,51.690467662603496
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,1,45.33099985122681,62,-35.490454938541276,9.1471546144449078,3.5113289661061788,13.477004454190579,2.2296512346416555,51.096032001975523
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,1,45.58699989318848,68,-35.188249294979052,16.4225717080582,4.5204296654950404,13.967050832775666,2.264123799661395,53.61421215857726
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,1,45.84599995613098,74,-37.301082265798492,17.580712337202666,5.2983118622357805,14.013343660118604,2.2849846619044514,53.569860338317739
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,1,46.09599995613098,80,-38.011669220918378,20.912609579676467,5.5645787599032337,14.10350407607414,2.3458324432182356,53.689264974746521
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,1,46.34699988365173,86,-37.47104649015175,10.152714452531528,4.1815638065017664,13.351561360090075,2.1670558106842202,50.743122118258462
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,1,46.61099982261658,92,34.874545456383629,15.553307182049286,-3.5907569576226512,13.332162170877297,2.2348030298138379,50.15035585093316
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,2,45.56599998474121,44,-35.999005410294409,7.3372467982167811,2.6882105806667016,13.47811803407647,2.2004388164537545,51.264658079470408
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,2,45.823999881744385,48,-37.932571816016136,21.313760882241866,5.52909198309007,14.285976834155404,2.3196465826032853,54.259662597270413
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,2,46.067999839782715,56,-33.910275185483691,14.38754486801909,4.0035770179413133,13.918142226097173,2.1915233189092378,53.393887283146171
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,2,46.30799984931946,62,-34.307715467249658,9.5605510247989738,3.9606011074844392,13.558650337738824,2.2536372621554408,51.378876215806748
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,2,46.562999963760376,68,-35.074390931971926,9.7977006278075152,3.867422838647578,13.637901062760234,2.2202849511479115,51.834391196201651
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,2,46.8289999961853,74,-30.35679976568203,3.261401200594944,0.13856890772148764,14.205552114255092,2.2915953454548443,54.623311596021885
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,2,47.079999923706055,80,-35.668496219898671,12.478451046155165,4.6322911407315361,13.56739820395628,2.159062517117242,51.873703070514367
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,2,47.32299995422363,86,27.015938915150478,10.84301050096594,-2.3378735427916668,14.21745109660425,2.3929133271232117,54.284986215037996
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,2,47.569000005722046,92,-33.317516464152469,10.610822742786794,2.9938703212667463,13.832767409906811,2.2403681648657776,53.228117716397357
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,3,45.980000019073486,44,-34.739038969466243,16.856285712479355,4.9484495918670071,14.080627982540955,2.2693298597752789,53.641224777459847
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,3,46.23599982261658,48,-37.379325593292897,18.651114482074412,4.9828657546765607,13.952046121042883,2.2828807538349225,53.192197519024759
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,3,46.49199986457825,56,-33.956258505784383,11.665967910660985,4.1040230772687005,13.578479805005406,2.2470943711269107,51.819200411402022
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,3,46.74199986457825,62,-35.940175738490488,9.5819617843023259,3.7202151297211743,13.436346355162838,2.2146948713177279,50.984997358978575
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,3,47.01199984550476,68,-33.521556487397937,10.987599184853904,4.1456846549120669,13.710368228411618,2.2510649580369044,52.257382456090163
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,3,47.2739999294281,74,34.634129396443676,13.169301405995224,-3.6326190919187611,13.562253684609182,2.2726063239904972,51.053199172401953
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,3,47.53999996185303,80,-36.909296917001548,14.476076460424888,3.7151995832383196,13.741208595362759,2.2675189602311283,52.835350595783062
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,3,47.789000034332275,86,33.984208867978666,14.253391666691579,-4.0550924191973623,13.4498758884626,2.2533161516047562,50.756375759375736
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,3,48.020999908447266,92,-36.724922708931317,11.870388013638022,3.3953799134541396,13.997592245437611,2.3102977668385964,53.962450309243188
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,4,46.39400005340576,44,-29.658666039396842,4.6230647107972631,0.085735052282056523,14.098125190204659,2.2608639791528193,54.563478039203396
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,4,46.65400004386902,48,-33.623129996531112,8.3828259403837091,3.1736587652931068,13.543931612268405,2.237592286085107,51.481322860683349
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,4,46.90899991989136,56,-35.752103411476753,17.174956964315129,4.9632838183887769,13.955692621403729,2.2681494647220033,53.468963502516523
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,4,47.15700006484985,62,26.936664213992056,19.334017230290545,-5.9872693783261628,14.56475980445922,2.4262436056744705,54.716416536272611
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,4,47.4210000038147,68,-38.138212646205268,15.82534169375584,4.7542041661635848,13.787353413912832,2.2495837459461367,52.47018032512792
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,4,47.67700004577637,74,-32.608000229702654,12.725258360440341,3.867286701358355,13.756352440422626,2.2227352945033396,52.475944825461532
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,4,47.94199991226196,80,-36.831804384911045,18.646583991536524,4.9514689688372844,14.341673101423252,2.3672599905332605,54.493105116134608
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,4,48.253000020980835,86,26.224856931882968,-1.7867205710864695,1.4631651453725487,13.669604769172254,2.2747144811850779,51.894510898264379
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,4,48.50099992752075,92,-38.760429350858601,11.325667526277428,4.3507977955880701,13.655429113224148,2.2282573599181816,52.152446204672039
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,5,45.88800001144409,44,-35.347849417540615,9.7590195251523522,3.941969047726404,13.49732929156661,2.225823768482623,51.225138345480644
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,5,46.140000104904175,48,-32.764949031072497,9.7828901869592393,2.6285820122449177,13.91512571944002,2.1868991973918526,53.451779780227795
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,5,46.394999980926514,56,-34.724252344633314,9.3115158409316692,3.8038069225752285,13.614831807061258,2.2278628958394715,51.845458991509588
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,5,46.646000146865845,62,-31.867430156767757,7.3116179904664769,1.6312048600791054,14.013565679998099,2.1974350691184399,54.203629697927944
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,5,46.89400005340576,68,-37.297851149000486,20.156177002151054,5.5761033326010931,14.281607803575154,2.3534074258286259,54.331718719890176
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,5,47.144999980926514,74,-33.705206007822255,11.227358555835631,3.149891108075475,13.913969276583263,2.2386781318949298,53.327876311736965
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,5,47.4060001373291,80,-38.00661948817266,11.518184407698033,3.8211388204364209,13.715715504852703,2.2892864298152817,52.359253212749778
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,5,47.651000022888184,86,-35.40760647906027,17.649409957381867,4.7550538370199744,14.115524809105612,2.2775504352097995,53.755720439916999
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,5,47.95900011062622,92,96.167732865153226,6.7441032216888299,4.2950399240246604,13.117890236980854,2.8534619102698144,49.015268109134048
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,6,46.175999879837036,44,-35.961319880356534,18.29809699486232,5.5175441402179644,14.007426889245547,2.2570979973562446,53.473720074597978
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,6,46.414000034332275,48,-37.455279081642857,18.205683158661561,5.4261455001300307,13.985401443574723,2.2842095403805653,53.415297901660516
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,6,46.65899991989136,56,-30.980756115153142,9.7616032713997321,2.0608277146105727,13.995027297874501,2.2250621421813075,53.708534950392554
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,6,46.91199994087219,62,-37.123499697710997,9.6320575266808284,3.746000070827999,13.399138619179471,2.1821262780997821,51.045326971137328
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,6,47.19000005722046,68,-36.67286812564349,14.200366540787659,4.6852072961202156,13.7452560485772,2.2436128167021061,52.154281984855345
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,6,47.44599986076355,74,-34.76553552716188,9.3065467865370604,3.7983376624500598,13.538990241727186,2.219875881158579,51.479459314601307
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,6,47.70199990272522,80,-35.249360763409847,11.277213058145156,3.4467561807199529,13.382142021909754,2.1261024080613358,50.36130597320323
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,6,47.95799994468689,86,-37.388081182845028,10.984217292706026,4.0602236933440334,13.809298923199378,2.280662011445759,52.590615284967313
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,6,48.30900001525879,92,0.0,0.0,0.0,0.0,0.0,0.0
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,7,44.63000011444092,44,-37.460209407965273,18.144338176314218,5.357600000022436,14.058820574358238,2.3307201364523933,53.557430476684445
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,7,44.89800000190735,48,-37.585329796533941,19.911560201347488,5.5966247616142972,13.982265495633451,2.2989401699720342,53.455584443348933
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,7,45.15000009536743,56,-35.682201020132261,10.107954612018975,3.6979859819621956,13.538974409815893,2.1802981609330616,51.825765173596757
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,7,45.39400005340576,62,-37.578318537537641,20.187458060029915,5.6489013528360905,14.106929542778353,2.3317602973095899,53.872434392717246
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,7,45.646000146865845,68,-35.46066015658991,9.6337142252673207,3.7808505856103913,13.441249429802369,2.1991780158929681,51.184588678525614
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,7,45.91000008583069,74,-30.253545716423066,9.3411987669639522,1.9019601520417142,14.118338571635375,2.2673033007425318,53.998482265353147
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,7,46.16000008583069,80,-35.972516665821871,14.493238896394391,4.433891091575636,13.711274857656168,2.1831150691966381,52.74600729623311
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,7,46.40400004386902,86,-32.25762224384242,11.789294581053959,2.6589582104296516,14.032287129621782,2.2096537272288383,54.198267379889636
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,7,46.646000146865845,92,19.491994802127671,7.306922493850375,-1.1438967042800541,16.141413325768731,2.7270974492302695,61.139058358199549
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,8,45.78699994087219,44,-31.680075452148671,8.0077844416772983,1.4816204374873356,13.952498943122029,2.2332697270320572,53.714255707287265
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,8,46.04199981689453,48,-37.458846095206681,16.885977535602937,4.9215035106371952,13.980183176206378,2.3240350806760812,53.400230080337558
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,8,46.30199980735779,56,-33.839767721004918,16.302607513229852,4.699549127259945,14.183744840219605,2.2513614937772637,54.082354060363649
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,8,46.556999921798706,62,-37.359941253314467,19.18903804911707,5.4894658435454806,14.077158908009439,2.2925207204271874,53.720608006424065
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,8,46.81399989128113,68,-35.49160722427844,8.7208756043277056,3.4061379949725237,13.469686424326946,2.220070309043479,51.218985912625882
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,8,47.062999963760376,74,-39.726310762093028,12.283185040600694,3.897353352649445,13.757684732975298,2.2859765182756058,52.412892346562522
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,8,47.30899977684021,80,-36.347979798642321,17.76523836269795,5.0017195084737232,14.263511573583724,2.3532004953737138,54.310016591695373
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,8,47.567999839782715,86,-35.571078099663787,18.78184606655352,4.9488095176796829,14.460530955403001,2.3629942968251316,54.696967246743569
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,8,47.81899976730347,92,-33.839207069552501,5.0431866378398187,1.8820957807093128,13.82857531772818,2.2970651211708897,52.778300007130397
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,9,45.513999938964844,44,-35.624932431982103,9.1989353014540498,3.5480185556114683,13.501978626836832,2.2194690703590667,51.35190734159459
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,9,45.757999897003174,48,-34.060128491237414,9.4176880844486508,3.1050785395994382,13.928194779645599,2.1976786187905129,53.407163688922438
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,9,46.019999980926514,56,-42.725978925792006,20.949302653742695,7.1725595384087857,13.67860767671753,2.3031169263613789,52.7746028313694
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,9,46.2739999294281,62,-39.786964667871295,19.876653017121875,5.8266907516725679,14.141371275115894,2.3469978673136689,54.015768450206146
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,9,46.520999908447266,68,-35.77352596354104,9.3611562918790501,3.5666655629439976,13.431516175399599,2.1962900099206384,51.147009498672759
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,9,46.77499985694885,74,-37.484004602274787,20.812600634240901,5.5187849763261996,13.985701657336632,2.2895905226293412,53.510782056942489
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,9,47.03499984741211,80,-37.609109272686133,18.242232037038278,5.2211363928929453,14.064283033236944,2.339540506858202,53.685190470526422
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,9,47.28600001335144,86,-39.607878694681006,9.738958133333977,3.3259919893266399,13.575078189710569,2.255372006783019,51.785205059594261
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,9,47.48399996757507,92,None,None,None,None,None,None
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,10,44.0699999332428,44,-29.033444075467806,4.4872133620221373,-0.13192739319304783,14.132117250512566,2.2532158451576749,54.595181819593257
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,10,44.31699991226196,48,-36.355723278332064,19.033006422611891,5.2288554701283232,13.953580079000723,2.2587674211085504,53.386934584654249
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,10,44.56399989128113,56,-37.174795210329329,8.5743299712731229,3.5447129901982541,13.383481572416937,2.1605962005067521,50.882292715867834
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,10,44.84100008010864,62,-36.092665330508233,13.552056182297815,3.7153292604545887,14.191382466953565,2.2848418885711372,54.635564797063836
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,10,45.08999991416931,68,-37.923713644367993,18.319495462230051,5.0372623058336625,14.07715326488961,2.3534957065036362,53.766264862400547
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,10,45.3529999256134,74,-35.627876095673727,17.907541280829985,5.3930538021208605,14.164227213074545,2.2583380188916964,53.991710536486735
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,10,45.611000061035156,80,-34.405395974148313,10.501496224509141,3.4742017867808288,13.572798235581262,2.2281772225803289,51.844606155532276
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,10,45.855000019073486,86,-36.847409516329563,19.85612883424967,5.2387262496423137,14.115743327839928,2.2721578698531189,53.897945166047762
sat_light_black_dot_pos_right,SIFT,1000,1280,720,41ft,10,46.09699988365173,92,-34.427648937916146,9.8714650407443862,3.3058403732226185,13.563824367601992,2.1972660432085691,52.184298720875681
